Code name,Type 1,Type 2,Attack,Defense,Stamina,Pre-evolution,Evolutions,Is legendary,Is mythical,Is shadow,Is mega,Base code name,Base display name,Form code name,Form display name,Mega code name,Mega display name,Display name,Fast moves,Charged moves
LIEPARD_SHADOW_FORM,Dark,,187,106,162,PURRLOIN,[],False,False,True,False,LIEPARD,Liepard,,,,,Shadow Liepard,"['SNARL_FAST', 'CHARM_FAST']","['DARK_PULSE', 'PLAY_ROUGH', 'GUNK_SHOT', 'PAYBACK', 'FRUSTRATION']"
PANSAGE_SHADOW_FORM,Grass,,104,94,137,,['SIMISAGE_SHADOW_FORM'],False,False,True,False,PANSAGE,Pansage,,,,,Shadow Pansage,"['VINE_WHIP_FAST', 'SCRATCH_FAST']","['SEED_BOMB', 'ENERGY_BALL', 'CRUNCH', 'FRUSTRATION']"
SIMISAGE_SHADOW_FORM,Grass,,206,133,181,PANSAGE,[],False,False,True,False,SIMISAGE,Simisage,,,,,Shadow Simisage,"['BITE_FAST', 'VINE_WHIP_FAST']","['SOLAR_BEAM', 'GRASS_KNOT', 'CRUNCH', 'FRUSTRATION']"
PANSEAR_SHADOW_FORM,Fire,,104,94,137,,['SIMISEAR_SHADOW_FORM'],False,False,True,False,PANSEAR,Pansear,,,,,Shadow Pansear,"['SCRATCH_FAST', 'FIRE_SPIN_FAST']","['FLAME_CHARGE', 'FLAME_BURST', 'CRUNCH', 'FRUSTRATION']"
SIMISEAR_SHADOW_FORM,Fire,,206,133,181,PANSEAR,[],False,False,True,False,SIMISEAR,Simisear,,,,,Shadow Simisear,"['BITE_FAST', 'FIRE_SPIN_FAST']","['FLAMETHROWER', 'FIRE_BLAST', 'CRUNCH', 'FRUSTRATION']"
PANPOUR_SHADOW_FORM,Water,,104,94,137,,['SIMIPOUR_SHADOW_FORM'],False,False,True,False,PANPOUR,Panpour,,,,,Shadow Panpour,"['SCRATCH_FAST', 'WATER_GUN_FAST']","['WATER_PULSE', 'CRUNCH', 'SURF', 'FRUSTRATION']"
SIMIPOUR_SHADOW_FORM,Water,,206,133,181,PANPOUR,[],False,False,True,False,SIMIPOUR,Simipour,,,,,Shadow Simipour,"['BITE_FAST', 'WATER_GUN_FAST']","['HYDRO_PUMP', 'CRUNCH', 'SURF', 'FRUSTRATION']"
MUNNA_SHADOW_FORM,Psychic,,111,92,183,,['MUSHARNA_SHADOW_FORM'],False,False,True,False,MUNNA,Munna,,,,,Shadow Munna,"['ZEN_HEADBUTT_FAST', 'CHARGE_BEAM_FAST']","['PSYBEAM', 'PSYSHOCK', 'DAZZLING_GLEAM', 'FRUSTRATION']"
MUSHARNA_SHADOW_FORM,Psychic,,183,166,253,MUNNA,[],False,False,True,False,MUSHARNA,Musharna,,,,,Shadow Musharna,"['ZEN_HEADBUTT_FAST', 'CHARGE_BEAM_FAST']","['PSYSHOCK', 'DAZZLING_GLEAM', 'FUTURESIGHT', 'FRUSTRATION']"
PIDOVE_SHADOW_FORM,Normal,Flying,98,80,137,,['TRANQUILL_SHADOW_FORM'],False,False,True,False,PIDOVE,Pidove,,,,,Shadow Pidove,"['QUICK_ATTACK_FAST', 'AIR_SLASH_FAST']","['HEAT_WAVE', 'AERIAL_ACE', 'AIR_CUTTER', 'FRUSTRATION']"
TRANQUILL_SHADOW_FORM,Normal,Flying,144,107,158,PIDOVE,['UNFEZANT_SHADOW_FORM'],False,False,True,False,TRANQUILL,Tranquill,,,,,Shadow Tranquill,"['STEEL_WING_FAST', 'AIR_SLASH_FAST']","['HEAT_WAVE', 'AERIAL_ACE', 'SKY_ATTACK', 'FRUSTRATION']"
UNFEZANT_SHADOW_FORM,Normal,Flying,226,146,190,TRANQUILL,[],False,False,True,False,UNFEZANT,Unfezant,,,,,Shadow Unfezant,"['STEEL_WING_FAST', 'AIR_SLASH_FAST']","['HYPER_BEAM', 'HEAT_WAVE', 'SKY_ATTACK', 'FRUSTRATION']"
BLITZLE_SHADOW_FORM,Electric,,118,64,128,,['ZEBSTRIKA_SHADOW_FORM'],False,False,True,False,BLITZLE,Blitzle,,,,,Shadow Blitzle,"['SPARK_FAST', 'QUICK_ATTACK_FAST']","['DISCHARGE', 'THUNDERBOLT', 'FLAME_CHARGE', 'FRUSTRATION']"
ZEBSTRIKA_SHADOW_FORM,Electric,,211,136,181,BLITZLE,[],False,False,True,False,ZEBSTRIKA,Zebstrika,,,,,Shadow Zebstrika,"['SPARK_FAST', 'LOW_KICK_FAST']","['DISCHARGE', 'FLAME_CHARGE', 'WILD_CHARGE', 'FRUSTRATION']"
ROGGENROLA_SHADOW_FORM,Rock,,121,110,146,,['BOLDORE_SHADOW_FORM'],False,False,True,False,ROGGENROLA,Roggenrola,,,,,Shadow Roggenrola,"['TACKLE_FAST', 'SMACK_DOWN_FAST']","['STONE_EDGE', 'BULLDOZE', 'ROCK_BLAST', 'FRUSTRATION']"
BOLDORE_SHADOW_FORM,Rock,,174,143,172,ROGGENROLA,['GIGALITH_SHADOW_FORM'],False,False,True,False,BOLDORE,Boldore,,,,,Shadow Boldore,"['MUD_SLAP_FAST', 'SMACK_DOWN_FAST']","['STONE_EDGE', 'ROCK_SLIDE', 'BULLDOZE', 'FRUSTRATION', 'SOLAR_BEAM']"
GIGALITH_SHADOW_FORM,Rock,,226,201,198,BOLDORE,[],False,False,True,False,GIGALITH,Gigalith,,,,,Shadow Gigalith,"['MUD_SLAP_FAST', 'SMACK_DOWN_FAST']","['ROCK_SLIDE', 'SOLAR_BEAM', 'HEAVY_SLAM', 'SUPER_POWER', 'FRUSTRATION', 'METEOR_BEAM']"
WOOBAT_SHADOW_FORM,Psychic,Flying,107,85,163,,['SWOOBAT_SHADOW_FORM'],False,False,True,False,WOOBAT,Woobat,,,,,Shadow Woobat,"['CONFUSION_FAST', 'AIR_SLASH_FAST']","['AERIAL_ACE', 'PSYSHOCK', 'AIR_CUTTER', 'FRUSTRATION']"
SWOOBAT_SHADOW_FORM,Psychic,Flying,161,119,167,WOOBAT,[],False,False,True,False,SWOOBAT,Swoobat,,,,,Shadow Swoobat,"['CONFUSION_FAST', 'AIR_SLASH_FAST']","['AERIAL_ACE', 'PSYCHIC', 'FUTURESIGHT', 'PSYCHIC_FANGS', 'FRUSTRATION']"
DRILBUR_SHADOW_FORM,Ground,,154,85,155,,['EXCADRILL_SHADOW_FORM'],False,False,True,False,DRILBUR,Drilbur,,,,,Shadow Drilbur,"['SCRATCH_FAST', 'MUD_SLAP_FAST']","['DIG', 'DRILL_RUN', 'ROCK_TOMB', 'FRUSTRATION']"
EXCADRILL_SHADOW_FORM,Ground,Steel,255,129,242,DRILBUR,[],False,False,True,False,EXCADRILL,Excadrill,,,,,Shadow Excadrill,"['MUD_SHOT_FAST', 'METAL_CLAW_FAST', 'MUD_SLAP_FAST']","['EARTHQUAKE', 'DRILL_RUN', 'ROCK_SLIDE', 'IRON_HEAD', 'SCORCHING_SANDS', 'FRUSTRATION']"
AUDINO_SHADOW_FORM,Normal,,114,163,230,,[],False,False,True,False,AUDINO,Audino,,,,,Shadow Audino,"['POUND_FAST', 'ZEN_HEADBUTT_FAST']","['HYPER_BEAM', 'DISARMING_VOICE', 'DAZZLING_GLEAM', 'FRUSTRATION']"
TIMBURR_SHADOW_FORM,Fighting,,134,87,181,,['GURDURR_SHADOW_FORM'],False,False,True,False,TIMBURR,Timburr,,,,,Shadow Timburr,"['LOW_KICK_FAST', 'POUND_FAST']","['LOW_SWEEP', 'ROCK_TOMB', 'BRICK_BREAK', 'FRUSTRATION']"
GURDURR_SHADOW_FORM,Fighting,,180,134,198,TIMBURR,['CONKELDURR_SHADOW_FORM'],False,False,True,False,GURDURR,Gurdurr,,,,,Shadow Gurdurr,"['LOW_KICK_FAST', 'POISON_JAB_FAST']","['STONE_EDGE', 'LOW_SWEEP', 'BRICK_BREAK', 'FRUSTRATION']"
CONKELDURR_SHADOW_FORM,Fighting,,243,158,233,GURDURR,[],False,False,True,False,CONKELDURR,Conkeldurr,,,,,Shadow Conkeldurr,"['POISON_JAB_FAST', 'COUNTER_FAST']","['STONE_EDGE', 'DYNAMIC_PUNCH', 'FOCUS_BLAST', 'FRUSTRATION', 'BRUTAL_SWING']"
TYMPOLE_SHADOW_FORM,Water,,98,78,137,,['PALPITOAD_SHADOW_FORM'],False,False,True,False,TYMPOLE,Tympole,,,,,Shadow Tympole,"['MUD_SHOT_FAST', 'BUBBLE_FAST']","['SLUDGE_WAVE', 'MUD_BOMB', 'WATER_PULSE', 'FRUSTRATION']"
PALPITOAD_SHADOW_FORM,Water,Ground,128,109,181,TYMPOLE,['SEISMITOAD_SHADOW_FORM'],False,False,True,False,PALPITOAD,Palpitoad,,,,,Shadow Palpitoad,"['MUD_SHOT_FAST', 'BUBBLE_FAST']","['SLUDGE_WAVE', 'WATER_PULSE', 'EARTH_POWER', 'FRUSTRATION']"
SEISMITOAD_SHADOW_FORM,Water,Ground,188,150,233,PALPITOAD,[],False,False,True,False,SEISMITOAD,Seismitoad,,,,,Shadow Seismitoad,"['MUD_SHOT_FAST', 'BUBBLE_FAST']","['SLUDGE_BOMB', 'EARTH_POWER', 'MUDDY_WATER', 'FRUSTRATION']"
THROH_SHADOW_FORM,Fighting,,172,160,260,,[],False,False,True,False,THROH,Throh,,,,,Shadow Throh,"['LOW_KICK_FAST', 'ZEN_HEADBUTT_FAST']","['LOW_SWEEP', 'BRICK_BREAK', 'BODY_SLAM', 'FOCUS_BLAST', 'FRUSTRATION']"
SAWK_SHADOW_FORM,Fighting,,231,153,181,,[],False,False,True,False,SAWK,Sawk,,,,,Shadow Sawk,"['LOW_KICK_FAST', 'POISON_JAB_FAST']","['LOW_SWEEP', 'BRICK_BREAK', 'BODY_SLAM', 'FOCUS_BLAST', 'FRUSTRATION']"
SEWADDLE_SHADOW_FORM,Bug,Grass,96,124,128,,['SWADLOON_SHADOW_FORM'],False,False,True,False,SEWADDLE,Sewaddle,,,,,Shadow Sewaddle,"['BUG_BITE_FAST', 'STRUGGLE_BUG_FAST']","['SEED_BOMB', 'SILVER_WIND', 'ENERGY_BALL', 'FRUSTRATION']"
SWADLOON_SHADOW_FORM,Bug,Grass,115,162,146,SEWADDLE,['LEAVANNY_SHADOW_FORM'],False,False,True,False,SWADLOON,Swadloon,,,,,Shadow Swadloon,"['BUG_BITE_FAST', 'STRUGGLE_BUG_FAST']","['BUG_BUZZ', 'SILVER_WIND', 'ENERGY_BALL', 'FRUSTRATION']"
LEAVANNY_SHADOW_FORM,Bug,Grass,205,165,181,SWADLOON,[],False,False,True,False,LEAVANNY,Leavanny,,,,,Shadow Leavanny,"['BUG_BITE_FAST', 'RAZOR_LEAF_FAST']","['X_SCISSOR', 'LEAF_BLADE', 'SILVER_WIND', 'LEAF_STORM', 'FRUSTRATION']"
VENIPEDE_SHADOW_FORM,Bug,Poison,83,99,102,,['WHIRLIPEDE_SHADOW_FORM'],False,False,True,False,VENIPEDE,Venipede,,,,,Shadow Venipede,"['BUG_BITE_FAST', 'POISON_STING_FAST']","['SLUDGE_BOMB', 'SIGNAL_BEAM', 'GYRO_BALL', 'FRUSTRATION']"
WHIRLIPEDE_SHADOW_FORM,Bug,Poison,100,173,120,VENIPEDE,['SCOLIPEDE_SHADOW_FORM'],False,False,True,False,WHIRLIPEDE,Whirlipede,,,,,Shadow Whirlipede,"['BUG_BITE_FAST', 'POISON_STING_FAST']","['SLUDGE_BOMB', 'SIGNAL_BEAM', 'GYRO_BALL', 'FRUSTRATION']"
SCOLIPEDE_SHADOW_FORM,Bug,Poison,203,175,155,WHIRLIPEDE,[],False,False,True,False,SCOLIPEDE,Scolipede,,,,,Shadow Scolipede,"['BUG_BITE_FAST', 'POISON_JAB_FAST']","['MEGAHORN', 'SLUDGE_BOMB', 'X_SCISSOR', 'GYRO_BALL', 'FRUSTRATION']"
COTTONEE_SHADOW_FORM,Grass,Fairy,71,111,120,,['WHIMSICOTT_SHADOW_FORM'],False,False,True,False,COTTONEE,Cottonee,,,,,Shadow Cottonee,"['RAZOR_LEAF_FAST', 'CHARM_FAST']","['SEED_BOMB', 'GRASS_KNOT', 'ENERGY_BALL', 'FRUSTRATION']"
WHIMSICOTT_SHADOW_FORM,Grass,Fairy,164,176,155,COTTONEE,[],False,False,True,False,WHIMSICOTT,Whimsicott,,,,,Shadow Whimsicott,"['RAZOR_LEAF_FAST', 'CHARM_FAST', 'FAIRY_WIND_FAST']","['SEED_BOMB', 'MOONBLAST', 'HURRICANE', 'GRASS_KNOT', 'FRUSTRATION']"
PETILIL_SHADOW_FORM,Grass,,119,91,128,,['LILLIGANT_SHADOW_FORM'],False,False,True,False,PETILIL,Petilil,,,,,Shadow Petilil,"['HIDDEN_POWER_FAST', 'HIDDEN_POWER_BUG_FAST', 'HIDDEN_POWER_DARK_FAST', 'HIDDEN_POWER_DRAGON_FAST', 'HIDDEN_POWER_ELECTRIC_FAST', 'HIDDEN_POWER_FIGHTING_FAST', 'HIDDEN_POWER_FIRE_FAST', 'HIDDEN_POWER_FLYING_FAST', 'HIDDEN_POWER_GHOST_FAST', 'HIDDEN_POWER_GRASS_FAST', 'HIDDEN_POWER_GROUND_FAST', 'HIDDEN_POWER_ICE_FAST', 'HIDDEN_POWER_POISON_FAST', 'HIDDEN_POWER_PSYCHIC_FAST', 'HIDDEN_POWER_ROCK_FAST', 'HIDDEN_POWER_STEEL_FAST', 'HIDDEN_POWER_WATER_FAST', 'CHARM_FAST']","['SEED_BOMB', 'ENERGY_BALL', 'FRUSTRATION']"
LILLIGANT_SHADOW_FORM,Grass,,214,155,172,PETILIL,[],False,False,True,False,LILLIGANT,Lilligant,,,,,Shadow Lilligant,"['HIDDEN_POWER_FAST', 'HIDDEN_POWER_BUG_FAST', 'HIDDEN_POWER_DARK_FAST', 'HIDDEN_POWER_DRAGON_FAST', 'HIDDEN_POWER_ELECTRIC_FAST', 'HIDDEN_POWER_FIGHTING_FAST', 'HIDDEN_POWER_FIRE_FAST', 'HIDDEN_POWER_FLYING_FAST', 'HIDDEN_POWER_GHOST_FAST', 'HIDDEN_POWER_GRASS_FAST', 'HIDDEN_POWER_GROUND_FAST', 'HIDDEN_POWER_ICE_FAST', 'HIDDEN_POWER_POISON_FAST', 'HIDDEN_POWER_PSYCHIC_FAST', 'HIDDEN_POWER_ROCK_FAST', 'HIDDEN_POWER_STEEL_FAST', 'HIDDEN_POWER_WATER_FAST', 'CHARM_FAST', 'MAGICAL_LEAF_FAST']","['HYPER_BEAM', 'PETAL_BLIZZARD', 'SOLAR_BEAM', 'FRUSTRATION']"
SANDILE_SHADOW_FORM,Ground,Dark,132,69,137,,['KROKOROK_SHADOW_FORM'],False,False,True,False,SANDILE,Sandile,,,,,Shadow Sandile,"['BITE_FAST', 'MUD_SLAP_FAST']","['DIG', 'BULLDOZE', 'CRUNCH', 'FRUSTRATION']"
KROKOROK_SHADOW_FORM,Ground,Dark,155,90,155,SANDILE,['KROOKODILE_SHADOW_FORM'],False,False,True,False,KROKOROK,Krokorok,,,,,Shadow Krokorok,"['BITE_FAST', 'MUD_SLAP_FAST']","['EARTHQUAKE', 'BULLDOZE', 'CRUNCH', 'FRUSTRATION']"
KROOKODILE_SHADOW_FORM,Ground,Dark,229,158,216,KROKOROK,[],False,False,True,False,KROOKODILE,Krookodile,,,,,Shadow Krookodile,"['MUD_SLAP_FAST', 'SNARL_FAST']","['EARTHQUAKE', 'BRICK_BREAK', 'OUTRAGE', 'CRUNCH', 'FRUSTRATION']"
DARUMAKA_SHADOW_FORM,Fire,,153,86,172,,['DARMANITAN_STANDARD_FORM_SHADOW_FORM'],False,False,True,False,DARUMAKA,Darumaka,,,,,Shadow Darumaka,"['TACKLE_FAST', 'FIRE_FANG_FAST']","['FLAME_CHARGE', 'FIRE_PUNCH', 'FRUSTRATION']"
MARACTUS_SHADOW_FORM,Grass,,201,130,181,,[],False,False,True,False,MARACTUS,Maractus,,,,,Shadow Maractus,"['POISON_JAB_FAST', 'BULLET_SEED_FAST']","['AERIAL_ACE', 'PETAL_BLIZZARD', 'SOLAR_BEAM', 'FRUSTRATION']"
DWEBBLE_SHADOW_FORM,Bug,Rock,118,128,137,,['CRUSTLE_SHADOW_FORM'],False,False,True,False,DWEBBLE,Dwebble,,,,,Shadow Dwebble,"['CUT_FAST', 'SMACK_DOWN_FAST']","['ROCK_TOMB', 'X_SCISSOR', 'ROCK_BLAST', 'FRUSTRATION']"
CRUSTLE_SHADOW_FORM,Bug,Rock,188,200,172,DWEBBLE,[],False,False,True,False,CRUSTLE,Crustle,,,,,Shadow Crustle,"['FURY_CUTTER_FAST', 'SMACK_DOWN_FAST']","['ROCK_SLIDE', 'X_SCISSOR', 'ROCK_BLAST', 'FRUSTRATION']"
SCRAGGY_SHADOW_FORM,Dark,Fighting,132,132,137,,['SCRAFTY_SHADOW_FORM'],False,False,True,False,SCRAGGY,Scraggy,,,,,Shadow Scraggy,"['FEINT_ATTACK_FAST', 'ROCK_SMASH_FAST']","['BRICK_BREAK', 'FOUL_PLAY', 'ACID_SPRAY', 'FRUSTRATION']"
SCRAFTY_SHADOW_FORM,Dark,Fighting,163,222,163,SCRAGGY,[],False,False,True,False,SCRAFTY,Scrafty,,,,,Shadow Scrafty,"['COUNTER_FAST', 'SNARL_FAST']","['FOUL_PLAY', 'ACID_SPRAY', 'POWER_UP_PUNCH', 'FRUSTRATION']"
SIGILYPH_SHADOW_FORM,Psychic,Flying,204,167,176,,[],False,False,True,False,SIGILYPH,Sigilyph,,,,,Shadow Sigilyph,"['ZEN_HEADBUTT_FAST', 'AIR_SLASH_FAST']","['PSYBEAM', 'ANCIENT_POWER', 'SIGNAL_BEAM', 'AIR_CUTTER', 'FRUSTRATION']"
YAMASK_SHADOW_FORM,Ghost,,95,141,116,,['COFAGRIGUS_SHADOW_FORM'],False,False,True,False,YAMASK,Yamask,,,,,Shadow Yamask,"['ZEN_HEADBUTT_FAST', 'ASTONISH_FAST']","['DARK_PULSE', 'OMINOUS_WIND', 'SHADOW_BALL', 'FRUSTRATION']"
COFAGRIGUS_SHADOW_FORM,Ghost,,163,237,151,YAMASK,[],False,False,True,False,COFAGRIGUS,Cofagrigus,,,,,Shadow Cofagrigus,"['SHADOW_CLAW_FAST', 'ZEN_HEADBUTT_FAST', 'ASTONISH_FAST']","['DARK_PULSE', 'SHADOW_BALL', 'PSYCHIC', 'FRUSTRATION']"
TIRTOUGA_SHADOW_FORM,Water,Rock,134,146,144,,['CARRACOSTA_SHADOW_FORM'],False,False,True,False,TIRTOUGA,Tirtouga,,,,,Shadow Tirtouga,"['BITE_FAST', 'WATER_GUN_FAST']","['ANCIENT_POWER', 'BODY_SLAM', 'SURF', 'FRUSTRATION']"
CARRACOSTA_SHADOW_FORM,Water,Rock,192,197,179,TIRTOUGA,[],False,False,True,False,CARRACOSTA,Carracosta,,,,,Shadow Carracosta,"['ROCK_THROW_FAST', 'WATER_GUN_FAST']","['ANCIENT_POWER', 'BODY_SLAM', 'SURF', 'LIQUIDATION', 'FRUSTRATION']"
ARCHEN_SHADOW_FORM,Rock,Flying,213,89,146,,['ARCHEOPS_SHADOW_FORM'],False,False,True,False,ARCHEN,Archen,,,,,Shadow Archen,"['WING_ATTACK_FAST', 'QUICK_ATTACK_FAST']","['ANCIENT_POWER', 'DRAGON_CLAW', 'CRUNCH', 'FRUSTRATION']"
ARCHEOPS_SHADOW_FORM,Rock,Flying,292,139,181,ARCHEN,[],False,False,True,False,ARCHEOPS,Archeops,,,,,Shadow Archeops,"['WING_ATTACK_FAST', 'STEEL_WING_FAST']","['ANCIENT_POWER', 'DRAGON_CLAW', 'CRUNCH', 'FRUSTRATION']"
TRUBBISH_SHADOW_FORM,Poison,,96,122,137,,['GARBODOR_SHADOW_FORM'],False,False,True,False,TRUBBISH,Trubbish,,,,,Shadow Trubbish,"['POUND_FAST', 'TAKE_DOWN_FAST']","['SEED_BOMB', 'GUNK_SHOT', 'FRUSTRATION']"
GARBODOR_SHADOW_FORM,Poison,,181,164,190,TRUBBISH,[],False,False,True,False,GARBODOR,Garbodor,,,,,Shadow Garbodor,"['INFESTATION_FAST', 'TAKE_DOWN_FAST']","['SEED_BOMB', 'GUNK_SHOT', 'BODY_SLAM', 'ACID_SPRAY', 'FRUSTRATION']"
ZORUA_SHADOW_FORM,Dark,,153,78,120,,['ZOROARK_SHADOW_FORM'],False,False,True,False,ZORUA,Zorua,,,,,Shadow Zorua,"['SCRATCH_FAST', 'FEINT_ATTACK_FAST']","['DARK_PULSE', 'AERIAL_ACE', 'FOUL_PLAY', 'FRUSTRATION']"
ZOROARK_SHADOW_FORM,Dark,,250,127,155,ZORUA,[],False,False,True,False,ZOROARK,Zoroark,,,,,Shadow Zoroark,"['SHADOW_CLAW_FAST', 'SNARL_FAST']","['FLAMETHROWER', 'SLUDGE_BOMB', 'FOUL_PLAY', 'FRUSTRATION']"
MINCCINO_SHADOW_FORM,Normal,,98,80,146,,['CINCCINO_SHADOW_FORM'],False,False,True,False,MINCCINO,Minccino,,,,,Shadow Minccino,"['POUND_FAST', 'CHARM_FAST']","['AQUA_TAIL', 'THUNDERBOLT', 'SWIFT', 'FRUSTRATION']"
CINCCINO_SHADOW_FORM,Normal,,198,130,181,MINCCINO,[],False,False,True,False,CINCCINO,Cinccino,,,,,Shadow Cinccino,"['POUND_FAST', 'CHARM_FAST']","['HYPER_BEAM', 'AQUA_TAIL', 'THUNDERBOLT', 'FRUSTRATION']"
GOTHITA_SHADOW_FORM,Psychic,,98,112,128,,['GOTHORITA_SHADOW_FORM'],False,False,True,False,GOTHITA,Gothita,,,,,Shadow Gothita,"['POUND_FAST', 'CONFUSION_FAST']","['PSYBEAM', 'PSYSHOCK', 'PSYCHIC', 'FRUSTRATION']"
GOTHORITA_SHADOW_FORM,Psychic,,137,153,155,GOTHITA,['GOTHITELLE_SHADOW_FORM'],False,False,True,False,GOTHORITA,Gothorita,,,,,Shadow Gothorita,"['POUND_FAST', 'CONFUSION_FAST']","['PSYBEAM', 'PSYCHIC', 'FUTURESIGHT', 'FRUSTRATION']"
GOTHITELLE_SHADOW_FORM,Psychic,,176,205,172,GOTHORITA,[],False,False,True,False,GOTHITELLE,Gothitelle,,,,,Shadow Gothitelle,"['CONFUSION_FAST', 'CHARM_FAST']","['ROCK_SLIDE', 'PSYCHIC', 'FUTURESIGHT', 'FRUSTRATION']"
SOLOSIS_SHADOW_FORM,Psychic,,170,83,128,,['DUOSION_SHADOW_FORM'],False,False,True,False,SOLOSIS,Solosis,,,,,Shadow Solosis,"['ZEN_HEADBUTT_FAST', 'HIDDEN_POWER_FAST', 'HIDDEN_POWER_BUG_FAST', 'HIDDEN_POWER_DARK_FAST', 'HIDDEN_POWER_DRAGON_FAST', 'HIDDEN_POWER_ELECTRIC_FAST', 'HIDDEN_POWER_FIGHTING_FAST', 'HIDDEN_POWER_FIRE_FAST', 'HIDDEN_POWER_FLYING_FAST', 'HIDDEN_POWER_GHOST_FAST', 'HIDDEN_POWER_GRASS_FAST', 'HIDDEN_POWER_GROUND_FAST', 'HIDDEN_POWER_ICE_FAST', 'HIDDEN_POWER_POISON_FAST', 'HIDDEN_POWER_PSYCHIC_FAST', 'HIDDEN_POWER_ROCK_FAST', 'HIDDEN_POWER_STEEL_FAST', 'HIDDEN_POWER_WATER_FAST']","['PSYSHOCK', 'THUNDER', 'NIGHT_SHADE', 'FRUSTRATION']"
DUOSION_SHADOW_FORM,Psychic,,208,103,163,SOLOSIS,['REUNICLUS_SHADOW_FORM'],False,False,True,False,DUOSION,Duosion,,,,,Shadow Duosion,"['ZEN_HEADBUTT_FAST', 'HIDDEN_POWER_FAST', 'HIDDEN_POWER_BUG_FAST', 'HIDDEN_POWER_DARK_FAST', 'HIDDEN_POWER_DRAGON_FAST', 'HIDDEN_POWER_ELECTRIC_FAST', 'HIDDEN_POWER_FIGHTING_FAST', 'HIDDEN_POWER_FIRE_FAST', 'HIDDEN_POWER_FLYING_FAST', 'HIDDEN_POWER_GHOST_FAST', 'HIDDEN_POWER_GRASS_FAST', 'HIDDEN_POWER_GROUND_FAST', 'HIDDEN_POWER_ICE_FAST', 'HIDDEN_POWER_POISON_FAST', 'HIDDEN_POWER_PSYCHIC_FAST', 'HIDDEN_POWER_ROCK_FAST', 'HIDDEN_POWER_STEEL_FAST', 'HIDDEN_POWER_WATER_FAST']","['PSYSHOCK', 'THUNDER', 'NIGHT_SHADE', 'FRUSTRATION']"
REUNICLUS_SHADOW_FORM,Psychic,,214,148,242,DUOSION,[],False,False,True,False,REUNICLUS,Reuniclus,,,,,Shadow Reuniclus,"['ZEN_HEADBUTT_FAST', 'HIDDEN_POWER_FAST', 'HIDDEN_POWER_BUG_FAST', 'HIDDEN_POWER_DARK_FAST', 'HIDDEN_POWER_DRAGON_FAST', 'HIDDEN_POWER_ELECTRIC_FAST', 'HIDDEN_POWER_FIGHTING_FAST', 'HIDDEN_POWER_FIRE_FAST', 'HIDDEN_POWER_FLYING_FAST', 'HIDDEN_POWER_GHOST_FAST', 'HIDDEN_POWER_GRASS_FAST', 'HIDDEN_POWER_GROUND_FAST', 'HIDDEN_POWER_ICE_FAST', 'HIDDEN_POWER_POISON_FAST', 'HIDDEN_POWER_PSYCHIC_FAST', 'HIDDEN_POWER_ROCK_FAST', 'HIDDEN_POWER_STEEL_FAST', 'HIDDEN_POWER_WATER_FAST']","['SHADOW_BALL', 'THUNDER', 'FUTURESIGHT', 'FRUSTRATION']"
DUCKLETT_SHADOW_FORM,Water,Flying,84,96,158,,['SWANNA_SHADOW_FORM'],False,False,True,False,DUCKLETT,Ducklett,,,,,Shadow Ducklett,"['WING_ATTACK_FAST', 'WATER_GUN_FAST']","['AERIAL_ACE', 'BUBBLE_BEAM', 'BRAVE_BIRD', 'FRUSTRATION']"
SWANNA_SHADOW_FORM,Water,Flying,182,132,181,DUCKLETT,[],False,False,True,False,SWANNA,Swanna,,,,,Shadow Swanna,"['WATER_GUN_FAST', 'AIR_SLASH_FAST']","['ICE_BEAM', 'BUBBLE_BEAM', 'HURRICANE', 'FRUSTRATION']"
VANILLITE_SHADOW_FORM,Ice,,118,106,113,,['VANILLISH_SHADOW_FORM'],False,False,True,False,VANILLITE,Vanillite,,,,,Shadow Vanillite,"['POWDER_SNOW_FAST', 'ASTONISH_FAST']","['ICE_BEAM', 'SIGNAL_BEAM', 'ICY_WIND', 'FRUSTRATION']"
VANILLISH_SHADOW_FORM,Ice,,151,138,139,VANILLITE,['VANILLUXE_SHADOW_FORM'],False,False,True,False,VANILLISH,Vanillish,,,,,Shadow Vanillish,"['FROST_BREATH_FAST', 'ASTONISH_FAST']","['ICE_BEAM', 'SIGNAL_BEAM', 'ICY_WIND', 'FRUSTRATION']"
VANILLUXE_SHADOW_FORM,Ice,,218,184,174,VANILLISH,[],False,False,True,False,VANILLUXE,Vanilluxe,,,,,Shadow Vanilluxe,"['FROST_BREATH_FAST', 'ASTONISH_FAST']","['FLASH_CANNON', 'BLIZZARD', 'SIGNAL_BEAM', 'FRUSTRATION']"
EMOLGA_SHADOW_FORM,Electric,Flying,158,127,146,,[],False,False,True,False,EMOLGA,Emolga,,,,,Shadow Emolga,"['THUNDER_SHOCK_FAST', 'QUICK_ATTACK_FAST']","['DISCHARGE', 'AERIAL_ACE', 'THUNDERBOLT', 'ACROBATICS', 'FRUSTRATION']"
KARRABLAST_SHADOW_FORM,Bug,,137,87,137,,['ESCAVALIER_SHADOW_FORM'],False,False,True,False,KARRABLAST,Karrablast,,,,,Shadow Karrablast,"['FURY_CUTTER_FAST', 'PECK_FAST']","['AERIAL_ACE', 'DRILL_RUN', 'SIGNAL_BEAM', 'X_SCISSOR', 'FRUSTRATION']"
