Attacker,Fast Move,Charged Move,Level,"Arceus (Fighting), Tier 5","Arceus (Fighting), Tier 5","Arceus (Poison), Tier 5","Arceus (Poison), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Mega Venusaur, Mega Tier","Mega Venusaur, Mega Tier","Mega Beedrill, Mega Tier","Mega Beedrill, Mega Tier","Mega Blaziken, Mega Tier","Mega Blaziken, Mega Tier","Mega Gengar, Mega Tier","Mega Gengar, Mega Tier","Mega Lopunny, Mega Tier","Mega Lopunny, Mega Tier","Nidoqueen, Tier 3","Nidoqueen, Tier 3","Amoonguss, Tier 3","Amoonguss, Tier 3","Ariados, Tier 3","Ariados, Tier 3","Blaziken, Tier 3","Blaziken, Tier 3","Combusken, Tier 3","Combusken, Tier 3","Garbodor, Tier 3","Garbodor, Tier 3","Gengar, Tier 3","Gengar, Tier 3","Gloom, Tier 3","Gloom, Tier 3","Hariyama, Tier 3","Hariyama, Tier 3","Haunter, Tier 3","Haunter, Tier 3","Hitmonchan, Tier 3","Hitmonchan, Tier 3","Hitmonlee, Tier 3","Hitmonlee, Tier 3","Hitmontop, Tier 3","Hitmontop, Tier 3","Machamp, Tier 3","Machamp, Tier 3","Machoke, Tier 3","Machoke, Tier 3","Monferno, Tier 3","Monferno, Tier 3","Nidoking, Tier 3","Nidoking, Tier 3","Nidorino, Tier 3","Nidorino, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Primeape, Tier 3","Primeape, Tier 3","Seviper, Tier 3","Seviper, Tier 3","Toxicroak, Tier 3","Toxicroak, Tier 3","Venusaur, Tier 3","Venusaur, Tier 3","Vileplume, Tier 3","Vileplume, Tier 3","Weezing (Galarian), Tier 3","Weezing (Galarian), Tier 3"
Lugia,Extrasensory,Hydro Pump,40,,,2.7022127214285065,2.6481478045761984,,,2.23721454138756,2.218931963767709,,,,,,,,2.648542956667637,,,2.2566634999312876,2.2984104396986487,,,,,,,,,2.767304162841187,2.7937841815946927,2.7148559351531074,2.74420093601659,,,,,2.7553330096352355,2.78005457502682,,,,,,,,,,,,,2.1509601676670065,2.230254909981754,2.8393864136680946,2.8582815176845164,,,,,2.819539864592112,2.786633827220567,3.185815780117222,3.279567087838115,,,,,2.6825567438230946,2.7353790775337656
Lugia,Dragon Tail,Aeroblast,40,,,2.9857173010914133,2.8867548539488723,,,2.9184884883207967,2.897346840823752,,,,,,,,2.8026075659022878,,,3.0254943007564594,3.0585183012863073,,,,,,,,,2.9654718402674107,2.980972338031748,2.8768561173270766,2.8958636495479997,,,,,3.0308185163170744,3.0267520030291015,,,,,,,,,,,,,2.9172820517775535,2.9897154381988478,3.0365787743791635,3.0522123020469714,,,,,3.087469517880876,3.034976721052216,3.4998085096207183,3.596695836848124,,,,,3.860760023001197,3.989928857119813
Lugia,Dragon Tail,Sky Attack,40,,,3.0372323101899608,3.014899862381245,,,2.9931429812990467,2.9691768902060183,,,,,,,,2.847113887893013,,,,,,,,,,,,,3.117966972493245,3.155301347893154,2.938528606373536,3.0100423572698913,,,,,3.0950923274053053,3.1468855263956903,,,,,,,,,,,,,,,3.22223232341192,3.2645134463940466,,,,,3.2072730985413433,3.1779132364203604,3.708323139531009,3.8520496429090914,,,,,4.025187530824403,4.1831857215390285
Slowking,Confusion,Psychic,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slowking,Water Gun,Psychic,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mew,Volt Switch,Grass Knot,40,,,,,2.1415973867469704,2.0911250200922673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13449717238702,2.1613270840835836,,,,,,,,,,,,
Mew,Volt Switch,Wild Charge,40,,,,,2.1415973867469704,2.0911250200922673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13449717238702,2.1613270840835836,,,,,,,,,,,,
Mew,Volt Switch,Psyshock,40,,,,,2.1608583335594025,2.0996227700715746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.147937167118048,2.165713410661574,,,,,,,,,,,,
Delphox,Zen Headbutt,Return,40,,,,,2.5188899999724366,,2.981906338514316,,,,,,,,2.977798883226282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delphox,Zen Headbutt,Flamethrower,40,,,,,3.0480763497670376,,3.18900785498209,,,,,,,,2.5126761695867583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delphox,Zen Headbutt,Flame Charge,40,,,,,3.0838074378250595,,3.2464428562798555,,,,,,,,3.175926345245139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delphox,Zen Headbutt,Fire Blast,40,,,,,3.0899868870219525,,3.283589343830913,,,,,,,,2.673557874151196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delphox,Scratch,Return,40,,,,,3.698783187012189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delphox,Fire Spin,Return,40,,,,,4.021441293129099,,5.067871880965543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delphox,Scratch,Flamethrower,40,,,,,4.490295540325346,,5.288674381030268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jynx,Pound,Draining Kiss,40,,,,,3.1803405863571355,3.059704716588865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.143293622408298,,,3.0978347951432026,,,,,,,,,3.1440076862695747,3.0397867225766664,,,,,,,,,,,,
Jynx,Pound,Return,40,,,,,3.398560981585979,3.248795073073201,,,,,,,3.4330393768646457,3.237192383722219,,,,,,,,,,,3.6161959929658396,3.5406074311857143,3.679993683873377,3.509333518538325,,,,,,,,,,,,,,,,,,,,,3.4856245313329444,3.350125388762994,,,,,3.4303794453642604,3.324734985407325,,,,,,,,,,,,
Mew,Waterfall,Psychic,40,,,,,,,1.9469568788584417,1.9363403122909748,,,,,1.8378496990563602,1.9240622476722185,,,,,1.9550398354078133,2.020692527076725,,,,,1.9014429645540383,1.9745450736729246,1.9914675469369405,2.0366648054557452,,,,,,,,,,,,,,,,,,,,,1.9952824858034228,2.000131787934647,1.8989597890810905,1.9723947252532312,,,,,,,,,,,,,,,,
Mew,Rock Smash,Psychic,40,,,,,,,1.9781964471459053,1.9885773024017817,,,,,,,,,1.956420767915067,1.9801931983040248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mew,Steel Wing,Psyshock,40,,,,,,,2.06613064842673,2.0287089893827317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.015947388710892,2.0755774518676118
Mew,Waterfall,Psyshock,40,,,,,,,,2.1043760729938854,,,,,2.016271364633129,2.0802442237343612,,,,,2.1386416453225534,2.187219248354856,,,,,2.0773169742445754,2.1258516855899674,2.169254130341587,2.194691747056397,,,,,,,,,,,,,,,,,,,,,2.170670326163281,2.157808594916912,2.0896628257617618,2.1400094755017394,,,,,,,,,,,,,,,,
Lugia,Dragon Tail,Hydro Pump,40,,,,,,,2.865436592121463,2.855473587677682,,,,,,,,,,,2.98187633144425,3.0383950503863577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.892711957605405,2.9852367711734695,,,,,,,,,,,,,,,,
Delphox,Fire Spin,Flamethrower,40,,,,,,,5.051302106166161,,,,,,,,2.9984134715248576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jynx,Frost Breath,Draining Kiss,40,,,,,,,3.357306646134482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mr. Rime,Confusion,Return,40,,2.378733579155761,,,,,,,,,,,2.518238259544008,2.4435251353533642,2.779518059483785,2.892011853692091,,2.372243077996811,,,,,,,,,,,,,,2.8670800110144303,,,2.5237896295625357,2.406811013660285,,,,,,,,2.329441008158641,,,,2.387727228854711,,,,,,,,,,,,,,,,,,,,
Mr. Rime,Zen Headbutt,Return,40,,2.5135260636403545,,,,,,,,,,,2.834221651658021,2.68400913485973,,,,2.5449285129674957,,,,,,,,,,,,,,,,,2.8171482778728554,2.644868009555337,,,,,,,,2.5884630434798166,,,,2.568248581327777,,,,,,,,,,,,,,,,,,,,
Mr. Rime,Confusion,Ice Punch,40,,2.582974159878167,,,,,,,,,,,3.0098872384340587,2.959751349940347,2.5852962671236592,2.5788528551229097,,2.591670878838993,,,,2.0243822855096756,,,,,,,,,,2.5842295095044947,,,2.7382107166364413,2.5861963825290646,,,,,,,,2.50537596697621,,,,2.5449497265831718,,,,,,,,,,,,,,,,,,1.997502227285371,,
Mr. Rime,Zen Headbutt,Ice Punch,40,,2.6895725301778772,,,,,,,,,,,,,2.7923665949399754,2.7207866847588256,,2.732067536109518,,,,2.11280285418298,,,,,,,,,,2.698119779473484,,,2.9639064010488707,2.7770631647548676,,,,,,,,2.7170370394607035,,,,2.7126080603880087,,,,,,,,,,,,,,,,,,2.1125802000380833,,
Mew,Snarl,Psyshock,40,,,,2.150006108666719,,,,,,,,,,,1.7979816557428447,1.9985899266956375,,,,,,,2.2443914981250987,2.2299300347384685,,,,,2.219424255021871,2.2572872960863117,2.003255039596436,1.9839726140271634,,,,,2.0964734141788623,2.0332001552652668,,,,,,,,,,,,,,,2.272579829119284,2.3184777421876364,,,,,,,,,,2.2086993929481786,,2.2161468328676572,,
Mew,Charge Beam,Psyshock,40,,,,,,2.1380368881848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mewtwo (Armored),Confusion,Earthquake,40,,,,,,2.663438352398566,,,,,,,,2.304687971499658,,,,,2.3187683292020584,2.33762851339484,2.776098087620978,2.8318498856389285,2.815749337960235,2.775196207822792,,2.2794768031742634,2.314758906837581,2.3715167567384348,2.321701006900756,2.350834401877592,2.3095742981571825,2.300194204548596,2.78354600309005,2.718101885308673,,2.842386542044556,,2.3418903069942,2.7949207024945615,2.773303502204107,2.843658444319429,2.8135457497466683,2.8129623212578942,2.7666839364269684,2.821965344078471,2.816943072827882,2.7936664053614897,2.7780728689962286,2.3010329939339815,2.3007997214496125,,2.349835602592119,2.361375464550887,2.4034609323146117,2.783277561226561,2.7779706183410364,2.841526676921261,2.780462396949471,,2.3246853389724897,,,,2.707135767996369,,2.776319170328347,2.255225701037566,2.330354627165189
Mewtwo (Armored),Confusion,Dynamic Punch,40,,,,,,2.665028191130666,,,,,,,,2.7513645453662408,,,,,3.1478818617620328,3.2023636395001445,3.144409845504628,3.228835367984184,3.1832805415812686,3.1600387465204935,,2.7440381654212413,2.7866575114730257,2.8177318644730027,3.1691218830650913,3.2284707895108835,3.1286443044452645,3.1573815660153763,3.135277239223944,3.0735951376352797,,2.8441498945635697,,3.1919100723579006,2.8016665012872006,2.7897509691425024,2.872098254869817,2.842145493346254,2.8233477231062993,2.762724195452242,2.8108264002281325,2.8246489384969915,2.822200495745516,2.8078919778870186,2.7804083072896617,2.7519348705853135,,3.2125950366894296,3.21181937204764,3.2667781307373054,2.7877640280741325,2.7894319077402288,2.8524927773371953,2.7977157127707217,,3.2100319740611343,,,,3.0530830979644055,,3.147483623234868,3.0366910007458876,3.1165848930369653
Mewtwo (Armored),Confusion,Rock Slide,40,,,,,,3.0085268485251526,,,,,,,,2.903261377985847,,,,,3.1478818617620328,3.2023636395001445,2.9239407210547395,2.9880499285447053,2.3712975866988955,2.3463159616568934,,2.8934064975255187,2.9547906190566695,2.9823841882879756,2.9409203967464514,2.9739279385636643,2.8865755826156745,2.9035545940283463,2.939064519037173,2.8729926860574233,,3.2544905018512646,,2.9533309400573673,3.151111410799694,3.1518156967857696,3.2407496423321147,3.222937215812211,3.1758379908151744,3.1312430549882184,3.183784431093547,3.2028652604407313,3.169745334211355,3.166726420086734,2.9006619697958724,2.8697706326870907,,3.2125950366894296,2.9724904953703706,3.010024545363189,3.157396520224335,3.166192098435664,3.2219365289808124,3.180779847564989,,2.9498040297247976,,,,2.873872274804526,,2.944143050473155,2.838101439297731,2.9057013079161775
Mewtwo (Armored),Iron Tail,Dynamic Punch,40,,,,,,4.652699666320431,,,,,,,,4.526167982290371,,,,,4.748098188255384,4.768057869591225,4.737058650886961,4.807521025558034,5.549107008614456,5.444299610418636,,4.670515591835994,4.866961349461985,4.939003736087009,4.879351866617347,4.910921237889379,5.438294948456647,5.40921772707377,4.853528065879613,4.717810170880919,,3.977087475589961,,5.321112147006678,3.944434369961752,3.9338787408900604,3.8931965113950833,3.8643298453175228,3.8744627772071762,3.809749340352756,3.854660962642094,3.873625278207111,3.9864200388647673,3.9700277909983788,4.816816953770298,4.788144807852126,,4.663951816326885,4.943766984108595,4.955347778130136,4.586169987657708,4.607033840069714,3.9632633708446425,3.9009292745921353,,4.641802962493514,,,,4.768808911908083,,4.847427321909599,3.2615790278476724,3.323009745682768
Mewtwo (Armored),Iron Tail,Earthquake,40,,,,,,5.279351957284448,,,,,,,,3.9810364262307063,,,,,3.303077412618224,3.3264762767492604,4.115853729877179,4.163273122031708,4.223370516600386,4.102844040669563,,3.96458986323402,4.129731506301996,4.183517381748025,3.4127265141973275,3.4393646432074862,3.2994218396666652,3.3081861826988783,4.214967519245456,4.075517756338538,,4.172956302586916,,3.318978737945807,4.167829825184397,4.12414717674944,4.061754353861806,4.014414427179643,4.082784567917903,3.951565530867217,4.096382702098774,4.074574149015011,4.18460386056087,4.138163664018478,4.058358791820664,4.044609759337884,,3.3179864256176708,3.448469932587229,3.5010744237796976,5.045754689566308,4.996582533567117,4.192073380732561,4.086579168819381,,3.289653292296474,,,,4.132814235643187,,4.193043001669062,2.5067386542864134,2.5546053494130523
Mewtwo (Armored),Iron Tail,Rock Slide,40,,,,,,6.386649782084611,,,,,,,,4.8639416534905955,,,,,4.9286678084489575,4.9371974842726924,4.067061341854148,4.1552201387980965,3.276815666714723,3.2605560142029812,,5.028685558110299,5.2194125792898936,5.280023305597626,4.206501045702026,4.261351153814383,3.9924879639770774,4.016921258723985,4.199291371383155,4.091594408104072,,5.022270732368867,,4.053908838808696,5.020418362975225,4.941263806127196,4.892464843204125,4.817450543502172,4.883235636575592,4.747021528714273,4.954797778077383,4.9082231637441245,5.047823196827645,4.957271622894457,5.12929113264683,5.086088718237548,,4.86406556502039,4.2861904248219025,4.321328831444542,6.205154516815381,6.158447626845258,5.077779972123019,4.947870912721053,,4.041222569037042,,,,4.153701429132585,,4.207789685354169,3.0148152761256335,3.065607748793115
Mew,Steel Wing,Grass Knot,40,,,,,,,,2.0155446552331764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mew,Steel Wing,Solar Beam,40,,,,,,,,2.078657582809208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mew,Waterfall,Grass Knot,40,,,,,,,,2.0989029111528157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jynx,Frost Breath,Focus Blast,40,,,,,,,,2.981667557873483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mew,Frost Breath,Psyshock,40,,,,,,,,,1.9761283397324947,2.0865396836261856,,,,,,,,,2.1459767034329733,2.19171929830192,2.1377794367788248,2.209059565995756,,,,,,,,,,,,2.1696263751025904,,,,,,,,,,,,,,,,,2.103145710779685,2.15619416021967,,,,,,,,,,,2.091181565917364,2.154519728255179,2.084431835637599,2.1817761456423734,,
Deoxys (Attack),Zen Headbutt,Psycho Boost,40,,,,,,,,,,,,,,,3.105231558296054,,,,,1.7833036793534884,,,,1.8604369980728197,,,,,,1.7771073169943774,,2.3668231067899344,,1.7650034368372078,,,,2.310494098371977,,1.819057838424562,,1.7676113072083186,,1.7142392837592713,,1.9531183732125965,,1.6801226398453022,,1.744502457175389,,1.8776121883664956,,1.75738000663128,,1.8110278934168502,,1.8087635572853737,,1.9946923362807598,,,,1.9187753689668883,,1.9172200595020665,,1.663061112242168
Deoxys (Attack),Poison Jab,Psycho Boost,40,,,,,,,,,,,,,,,7.548187062254808,,,,,2.722722985558679,,,,2.5318723388746203,,,,,,2.4283232144891174,,3.9932999780621117,,2.1592528874825585,,,,3.4846273693134395,,2.2161453159958353,,2.124839502938051,,2.0534672051614464,,2.2171242683809766,,2.04365509873293,,2.068096165016756,,2.8589166328496938,,2.3793359814324164,,2.1582978571753344,,2.1095972261092064,,2.7005820117309685,,,,2.3298226730754923,,2.3187954667701174,,2.0510652600820682
Slowbro (Galarian),Confusion,Psychic,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slowbro (Galarian),Poison Jab,Psychic,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deoxys,Splash,Return,40,,,,,,,,,4.375245815511877,,4.458528588582935,4.299477078086333,4.567688704026626,,,,,,,,4.214375241309558,,,,,,,,,,,,4.280423830065915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.183047758624615,,,
Shadow Slowking,Confusion,Blizzard,40,,,,,,,,,2.3588685812680517,2.1264925397311423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1552310148949947,2.05818787675696,2.0955693415672045,,,
Shadow Slowking,Confusion,Fire Blast,40,,,,,,,,,2.645548949401362,2.3511677456630946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.268104384201888,2.170129200254237,2.2154584218031457,,,
Shadow Slowking,Confusion,Frustration,40,,,,,,,,,2.926621297957696,2.9030766198500677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8885634173179824,2.798214489603364,2.8421938503559403,,,
Shadow Slowking,Water Gun,Blizzard,40,,,,,,,,,3.678822537089076,3.1161277277908574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.184918848196879,2.931416981056599,3.2604448726680735,,,
Shadow Slowking,Water Gun,Fire Blast,40,,,,,,,,,4.848647241832613,3.3771950213149355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4366883280929823,3.1219373895700575,3.4401312398776285,,,
Shadow Slowking,Water Gun,Frustration,40,,,,,,,,,8.794925364341076,8.756570630529659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2621046057830485,7.045916486637944,8.037897586053363,,,
Shadow Slowbro,Confusion,Ice Beam,40,,,,,,,,,2.2239477639407137,2.208890961578069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.183973729220106,,,,,
Shadow Slowbro,Confusion,Frustration,40,,,,,,,,,2.926621297957696,2.9030766198500677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8885634173179824,,,,,
Shadow Slowbro,Confusion,Water Pulse,40,,,,,,,,,2.926621297957696,2.9039809754158723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8885634173179824,,,,,
Shadow Slowbro,Water Gun,Ice Beam,40,,,,,,,,,3.0408316222685414,2.8044717918318582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8170143831160304,,,,,
Shadow Slowbro,Water Gun,Water Pulse,40,,,,,,,,,6.314467866133067,5.821146269848957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.661121380726224,,,,,
Shadow Slowbro,Water Gun,Frustration,40,,,,,,,,,8.794925364341076,8.756570630529659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2621046057830485,,,,,
Slowking (Galarian),Confusion,Future Sight,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slowking (Galarian),Hex,Future Sight,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slowking (Galarian),Acid,Future Sight,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slowbro,Confusion,Psychic,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slowbro,Water Gun,Psychic,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lunatone,Confusion,Psychic,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lunatone,Rock Throw,Psychic,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lunatone,Splash,Psychic,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solrock,Confusion,Psychic,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solrock,Rock Throw,Psychic,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solrock,Splash,Psychic,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mr. Rime,Confusion,Icy Wind,40,,,,,,,,,,,,,3.0098872384340587,2.959751349940347,2.779518059483785,2.892011853692091,,,,,,2.3350091141932534,,,,,,,,,,2.8670800110144303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.328624872827695,,
Jynx,Frost Breath,Return,40,,,,,,,,,,,,,4.281846147501425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mew,Shadow Claw,Psyshock,40,,,,,,,,,,,,,,,1.786192962435562,1.9764585830675803,,,,,,,,,,,,,,,2.0415977097123807,2.0193992867212094,,,,,2.1029716957377547,2.0502674277522375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Girafarig,Confusion,Psychic,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Girafarig,Tackle,Psychic,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Girafarig,Confusion,Mirror Coat,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Girafarig,Tackle,Mirror Coat,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cresselia,Confusion,Future Sight,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
